FamilyMembers,TotalPower,Season,HouseType,Sqft,Units
8,17800,Rainy,Flat,1472,6905.04
1,1920,Summer,House,5894,1561.83
5,16075,Winter,House,9291,29941.66
8,8200,Rainy,Flat,455,971.27
2,6540,Winter,House,469,750.3
2,1855,Winter,Flat,6364,1359.35
4,12110,Rainy,Flat,7702,8578.88
8,1710,Summer,Flat,3682,1332.43
4,18700,Winter,House,8801,23813.37
6,22260,Summer,Flat,6273,34589.07
4,7120,Rainy,Flat,5601,8072.97
2,13545,Summer,Flat,9426,34650.57
7,10830,Summer,House,9032,9246.72
6,10440,Winter,House,6856,7113.82
8,10200,Winter,Flat,5011,4867.22
3,13000,Rainy,House,717,1095.53
4,21250,Summer,Flat,3920,14240.4
6,12110,Rainy,Flat,6632,11087.1
1,6820,Summer,Flat,9782,15315.53
7,12640,Rainy,House,1967,6251.95
4,21170,Summer,House,2383,13675.79
2,1350,Winter,House,1394,462.49
6,11500,Winter,Flat,2117,3633.56
2,6700,Winter,House,7718,11558.56
5,2850,Summer,House,5592,6592.57
3,8770,Winter,House,7936,18767.98
3,7575,Rainy,Flat,1243,695.6
6,8165,Summer,Flat,8063,23627.22
8,10240,Summer,House,4802,18113.18
7,4365,Rainy,Flat,7470,6164.11
1,1930,Summer,Flat,7586,3369.65
6,3860,Rainy,House,6796,2926.35
3,7420,Rainy,Flat,8813,5942.08
7,13490,Winter,Flat,9653,21662.93
4,3390,Summer,House,3702,5010.22
4,16555,Summer,House,7282,40963.08
4,11805,Rainy,Flat,2116,5226.43
1,27590,Rainy,House,4973,31324.99
6,10360,Winter,Flat,2191,1843.79
2,3575,Winter,House,492,590.12
1,12850,Rainy,House,2195,3977.38
2,13300,Summer,Flat,6202,15712.47
3,11620,Winter,House,2657,7501.35
5,9545,Rainy,House,4701,20238.3
3,9480,Rainy,House,6860,11989.35
8,16410,Winter,House,7977,28624.25
4,27540,Rainy,House,5491,31119.7
6,10110,Summer,House,5009,18606.9
3,3500,Rainy,House,1737,629.17
1,9540,Rainy,Flat,4444,5720.08
4,20355,Summer,Flat,1478,5420.42
1,16095,Rainy,House,2499,6631.07
4,9675,Summer,Flat,3808,5628.17
7,12145,Summer,Flat,1077,1496.85
6,10810,Summer,Flat,4909,6420.99
6,15310,Rainy,House,777,2296.43
6,22090,Summer,House,9423,25778.45
7,18500,Summer,Flat,785,2967.72
8,11420,Winter,Flat,6907,12635.33
3,15250,Rainy,Flat,4697,13659.22
3,16605,Rainy,Flat,5121,6704.09
4,6500,Winter,House,5500,5188.94
7,3210,Summer,House,2382,3485.94
2,4280,Rainy,House,8592,9136.15
8,2890,Summer,House,8490,7970.39
1,20175,Winter,House,4998,7321.9
8,23045,Winter,House,6394,43342.0
3,25110,Rainy,House,7704,35088.55
6,7750,Rainy,Flat,7574,9131.05
4,2825,Summer,Flat,4087,1126.49
1,14855,Winter,House,889,1844.52
6,7765,Winter,Flat,1542,1180.18
4,15060,Summer,Flat,5228,20021.23
2,5850,Winter,House,7983,11840.34
5,1840,Summer,House,7468,4003.64
3,7820,Summer,House,5398,6443.98
3,23080,Winter,Flat,4461,9413.25
1,11395,Winter,House,1581,3434.82
4,17870,Summer,Flat,4340,25786.73
3,6255,Winter,Flat,7816,6379.47
6,21770,Summer,Flat,905,3985.49
2,11130,Rainy,Flat,762,1449.06
6,245,Rainy,House,9670,1033.11
2,13970,Winter,Flat,9868,17989.56
4,6330,Summer,Flat,1539,793.84
1,4930,Rainy,House,2432,4287.27
7,4440,Summer,Flat,4452,2473.09
1,9090,Winter,Flat,6946,11916.89
7,19000,Summer,House,2224,7993.77
6,9140,Rainy,Flat,3157,4913.88
2,24280,Winter,Flat,7169,29185.28
8,25220,Rainy,House,3188,17769.35
1,6210,Winter,House,5311,3090.8
4,16810,Winter,Flat,6789,13764.78
4,11000,Winter,Flat,4268,8612.54
8,10385,Rainy,House,6384,10767.6
8,18620,Winter,House,848,3194.03
5,5275,Winter,House,2519,1906.81
1,3555,Summer,House,7296,3637.59
8,5420,Summer,Flat,9978,7991.44
6,3350,Summer,House,9332,9598.49
7,14480,Winter,Flat,2184,3197.41
8,14695,Rainy,House,8315,37770.74
8,4270,Rainy,House,1179,1321.53
2,10000,Winter,House,8840,20260.5
1,8940,Summer,Flat,5612,6253.75
8,10035,Summer,Flat,5369,6014.14
6,715,Rainy,Flat,5685,399.19
1,15080,Summer,House,2155,9745.84
2,3010,Rainy,House,8888,3051.77
4,6530,Winter,Flat,4287,4699.1
4,26940,Winter,House,4631,21927.7
5,4200,Winter,Flat,1938,539.13
3,7240,Rainy,Flat,9831,13219.35
6,12390,Rainy,Flat,3457,6736.73
4,21690,Rainy,Flat,1264,5015.6
6,9070,Winter,Flat,3448,5646.83
6,12760,Winter,House,2013,7146.34
1,13740,Winter,House,8906,13811.03
7,26420,Summer,Flat,3199,9205.09
7,1380,Winter,Flat,7284,772.87
2,6070,Rainy,House,8906,9327.94
3,7275,Rainy,Flat,6985,3004.55
2,12180,Rainy,Flat,7981,17841.73
3,7440,Rainy,Flat,6777,4827.54
3,7400,Winter,Flat,7340,2709.43
5,8200,Winter,House,2871,4084.01
6,5500,Rainy,House,8318,8103.11
8,13600,Summer,Flat,3524,11641.79
7,17270,Winter,House,9402,41178.36
1,11850,Rainy,House,9102,24603.95
1,24580,Summer,House,7233,45631.82
5,270,Rainy,House,6843,409.0
7,13080,Summer,House,2169,6316.77
6,16960,Winter,House,792,1155.58
8,26620,Rainy,Flat,2049,6844.23
1,3320,Rainy,House,1187,549.53
2,3110,Winter,Flat,2010,1239.51
5,4075,Winter,Flat,3638,1648.21
1,13060,Winter,Flat,3725,4512.14
6,8065,Winter,House,1241,1811.33
3,6420,Summer,House,2947,5871.11
5,23970,Summer,House,9569,63696.44
6,18750,Winter,House,8833,26857.63
6,14070,Rainy,House,6301,15881.12
6,7890,Winter,Flat,7501,8169.58
3,925,Winter,House,7899,1803.56
3,5030,Summer,House,2819,1333.64
4,8855,Summer,Flat,6638,10158.77
3,6740,Summer,Flat,4304,7371.62
4,1940,Summer,House,787,418.84
6,11945,Summer,Flat,8266,16488.38
8,8740,Summer,Flat,7715,29028.14
1,2770,Winter,House,4906,2710.13
6,22580,Winter,House,5094,25194.31
4,9615,Rainy,House,3838,7156.52
7,8600,Rainy,Flat,9456,4058.29
7,18180,Winter,Flat,3918,12974.19
7,5800,Winter,House,5979,4859.64
6,9390,Rainy,House,3038,5010.41
3,10310,Winter,Flat,9280,4575.06
7,9720,Winter,Flat,6487,9146.95
1,2555,Winter,House,2926,687.7
1,8820,Rainy,House,6357,4806.44
7,4310,Summer,House,5356,9622.07
5,17415,Winter,House,7195,20994.97
1,28780,Winter,House,8185,47853.05
6,13040,Rainy,House,1989,5433.38
6,19770,Rainy,Flat,5127,20115.36
2,5660,Winter,Flat,2256,1016.87
3,11360,Winter,House,9602,30538.63
2,8340,Rainy,House,1617,4119.72
7,10470,Winter,Flat,4611,5866.44
5,7800,Summer,House,901,1273.59
2,4970,Winter,House,6491,4602.36
6,20360,Rainy,Flat,8286,38866.34
3,6950,Winter,Flat,9510,9519.09
8,14700,Winter,Flat,5147,12380.9
7,8450,Rainy,House,8018,12207.36
7,7310,Winter,House,7088,20641.99
2,16450,Summer,House,5264,12470.63
8,20550,Winter,House,3577,5706.97
3,26675,Winter,Flat,9872,42234.29
4,20405,Rainy,House,9184,63624.93
8,12485,Rainy,Flat,3110,6097.89
7,14435,Winter,House,4701,13733.9
1,8795,Summer,Flat,2376,3299.08
4,8925,Rainy,Flat,3049,5468.93
4,15090,Rainy,House,7051,32690.22
7,26020,Summer,Flat,8619,35180.98
4,3360,Winter,Flat,4309,1752.9
3,4300,Rainy,Flat,3783,2919.68
2,4530,Winter,Flat,6443,2950.31
3,7980,Summer,House,6498,5912.62
8,1020,Summer,Flat,6083,2066.23
3,11015,Rainy,House,6570,11963.16
7,19570,Winter,House,5918,21722.88
3,27810,Rainy,Flat,3320,18461.3
5,9600,Rainy,House,7129,9810.45
2,6755,Rainy,Flat,6642,7976.99
8,6015,Summer,Flat,5150,6744.98
8,14765,Summer,House,8900,42568.58
3,25500,Summer,House,7330,63649.32
5,16430,Summer,House,1437,9225.03
1,22800,Rainy,Flat,989,4875.0
2,5375,Summer,Flat,9486,6561.6
5,8620,Winter,House,6867,11206.54
8,4370,Rainy,Flat,1684,1310.12
2,18790,Winter,House,6263,39734.48
8,21090,Rainy,Flat,461,1577.41
5,14400,Summer,Flat,2322,7265.91
8,6750,Rainy,Flat,9566,8410.8
8,15510,Summer,House,3987,16079.89
1,4615,Summer,House,1862,1512.21
5,4520,Summer,House,2533,2638.82
5,21325,Summer,Flat,3945,8252.44
1,9500,Summer,House,9498,5676.96
2,16840,Winter,Flat,3465,12689.69
4,11310,Rainy,House,9031,19887.73
3,5030,Rainy,House,7903,8775.46
5,1430,Winter,House,4079,1163.64
7,2875,Summer,Flat,6574,2257.26
6,7035,Rainy,House,8370,23973.41
8,22600,Rainy,House,4249,17052.11
5,5850,Rainy,House,1463,1007.61
3,8740,Winter,Flat,6651,6642.98
6,11810,Winter,Flat,9013,15515.38
3,13140,Rainy,House,903,898.49
6,9495,Rainy,House,8359,13522.96
3,6590,Rainy,Flat,6656,9295.77
3,12805,Winter,House,7317,15649.28
2,1180,Summer,Flat,1381,97.0
4,13350,Winter,Flat,5042,12193.62
7,11820,Winter,Flat,5319,9828.61
2,24210,Rainy,House,5753,31561.22
7,3045,Summer,House,479,353.32
3,11105,Winter,Flat,541,764.8
1,4670,Winter,Flat,6296,3393.73
5,8900,Summer,House,1369,2749.76
5,8980,Summer,House,7451,18645.84
4,11840,Rainy,House,1860,5893.4
6,18860,Summer,Flat,799,3260.94
6,10000,Rainy,Flat,997,2131.41
3,7280,Rainy,Flat,9113,10250.7
8,15365,Rainy,Flat,2726,7939.68
3,24775,Winter,House,8352,50092.87
4,15830,Winter,Flat,5511,16372.67
8,28260,Summer,Flat,3462,27325.23
5,21530,Summer,Flat,5290,9320.92
7,795,Summer,House,9072,2046.9
1,5015,Summer,House,474,719.92
7,10400,Winter,House,7609,13039.42
5,29095,Summer,Flat,7168,14726.96
7,4185,Winter,Flat,601,674.5
2,5710,Winter,House,5813,2269.51
7,8360,Summer,House,3410,9383.53
4,1800,Winter,House,2398,463.81
1,12010,Winter,Flat,1099,1293.19
8,7780,Summer,House,7187,11824.91
5,11300,Summer,House,7651,11931.85
6,10150,Summer,House,564,1078.55
1,19720,Summer,Flat,1700,6460.34
7,6670,Rainy,Flat,1820,1809.42
7,25565,Rainy,House,4898,38364.17
6,20835,Winter,House,5714,29524.97
5,2660,Rainy,Flat,4010,1086.37
2,7240,Summer,Flat,9610,21768.82
5,7300,Winter,Flat,2898,1951.39
5,1375,Winter,Flat,1556,276.11
5,12590,Summer,House,698,3482.81
7,12250,Rainy,House,4008,14416.9
5,15610,Winter,House,5132,19782.43
3,24240,Winter,Flat,6421,27704.22
8,18315,Winter,House,9817,31869.5
6,3480,Summer,House,9786,10786.78
6,16920,Summer,Flat,8140,38182.23
5,6150,Rainy,House,7401,3854.82
3,23995,Rainy,Flat,6949,35583.71
4,9700,Winter,House,8146,11172.88
7,11855,Summer,Flat,3131,10671.21
7,5175,Summer,Flat,1356,840.51
7,3515,Rainy,Flat,5540,2117.63
7,21750,Rainy,Flat,8310,26408.29
5,8530,Rainy,Flat,8506,10753.07
5,5690,Summer,Flat,5199,8219.86
8,6415,Rainy,Flat,1848,1777.7
6,14380,Winter,House,7148,20479.16
5,8985,Rainy,House,3232,5296.32
5,15200,Rainy,Flat,8011,7684.49
2,15340,Winter,Flat,875,2037.96
1,8960,Rainy,House,6107,17051.16
3,3950,Rainy,House,8475,11848.81
4,8415,Summer,Flat,1719,1690.8
7,8685,Summer,House,2143,1825.1
5,9520,Summer,Flat,1089,1416.34
5,18590,Winter,Flat,2740,9264.41
3,15370,Winter,House,6846,15059.07
4,12600,Rainy,Flat,8956,22206.64
7,7280,Summer,House,6284,17770.82
6,8770,Rainy,Flat,3968,5004.24
8,17910,Winter,House,1056,3319.47
8,9030,Rainy,Flat,9925,18240.13
1,4400,Winter,Flat,8825,6441.5
2,14150,Summer,Flat,6341,26123.39
7,13160,Summer,House,9731,60506.31
4,13070,Rainy,Flat,7613,7810.96
1,3500,Rainy,Flat,4325,2350.26
4,6150,Winter,House,5504,7805.21
7,19165,Rainy,House,4808,20473.98
4,13190,Winter,House,2850,4324.22
7,31675,Summer,House,6193,77257.22
4,5490,Summer,Flat,7549,14531.82
1,6200,Rainy,Flat,5806,4199.12
3,14990,Rainy,Flat,8389,24394.69
7,4070,Rainy,Flat,916,987.97
2,16770,Rainy,House,5141,12706.41
2,10460,Rainy,Flat,8585,10038.62
3,31360,Rainy,Flat,2358,8594.94
5,22130,Rainy,Flat,5385,23392.81
1,8375,Summer,House,9902,11773.34
4,10590,Rainy,House,3291,4998.0
2,6750,Summer,Flat,5616,10616.57
1,6090,Rainy,House,610,725.72
5,14075,Rainy,House,2876,11871.09
4,26000,Rainy,House,8294,49271.81
1,18700,Rainy,House,623,1598.96
2,4785,Summer,Flat,2077,483.32
3,13980,Summer,House,1395,4407.55
2,1815,Summer,House,650,97.85
8,7745,Winter,House,3559,5268.18
5,5400,Winter,House,3310,4417.62
1,5780,Winter,Flat,1675,1543.29
6,9105,Rainy,House,3811,4397.6
5,25340,Winter,Flat,3668,10588.42
8,19135,Summer,House,2508,15672.3
7,8445,Rainy,House,6962,11174.63
4,8740,Rainy,Flat,2872,3506.06
8,15060,Winter,Flat,770,1588.36
8,26015,Summer,House,4541,29373.45
4,6240,Summer,Flat,8666,12048.89
7,3420,Summer,Flat,7589,5414.66
1,12310,Winter,House,7799,15885.54
8,5685,Rainy,Flat,5531,8646.41
8,8190,Summer,House,6116,16104.8
8,24805,Winter,Flat,7155,17734.23
2,14370,Winter,House,2403,6071.94
4,4720,Winter,Flat,6448,3596.21
7,4035,Rainy,House,3445,3026.96
1,14210,Rainy,House,6905,15607.67
5,14330,Winter,Flat,5744,5895.11
1,6595,Rainy,House,1174,412.99
6,10305,Rainy,House,8564,13620.46
5,13240,Rainy,House,7135,10165.56
8,1740,Summer,House,4169,2076.54
7,680,Winter,Flat,9794,604.74
5,20810,Winter,House,6544,30139.77
5,18815,Summer,House,8023,28167.43
5,12015,Winter,Flat,2789,5320.65
4,18030,Rainy,Flat,6618,19800.42
3,9930,Summer,Flat,4748,9611.61
5,2360,Winter,House,4158,3011.02
3,26170,Rainy,House,1946,12538.9
1,2995,Winter,Flat,538,130.68
2,7710,Winter,Flat,8340,17081.75
4,1170,Rainy,House,448,95.24
5,8690,Summer,House,5709,16009.95
4,5675,Winter,House,4473,5524.85
4,8930,Winter,Flat,7140,6315.6
3,4355,Rainy,Flat,851,381.64
1,17350,Winter,Flat,2233,8036.52
1,13770,Rainy,Flat,2138,8105.54
7,14120,Rainy,Flat,8209,21896.44
4,17915,Summer,Flat,1862,4259.49
3,9140,Summer,Flat,9702,22644.31
4,5900,Summer,Flat,5593,3123.95
6,4640,Rainy,House,8704,13661.69
8,15540,Winter,House,2385,4850.59
6,5120,Summer,Flat,8497,6093.53
1,17505,Rainy,Flat,6162,16642.49
2,16120,Winter,Flat,8002,14020.82
1,9310,Summer,House,6133,20188.39
1,3460,Winter,Flat,4221,1202.52
8,13820,Rainy,Flat,8595,12748.21
1,8090,Winter,House,4237,3813.84
3,20760,Winter,House,984,2126.99
8,6980,Summer,Flat,9227,22588.78
5,9320,Winter,Flat,1203,884.4
4,3165,Summer,House,9071,10835.14
2,10915,Summer,Flat,9923,11212.54
6,4630,Rainy,House,8957,9048.45
4,4630,Summer,House,5055,2312.57
5,12280,Rainy,Flat,8257,8659.76
6,35980,Summer,Flat,9094,53740.67
3,12350,Summer,House,8661,42825.91
7,17000,Rainy,Flat,2251,5235.12
4,10640,Winter,Flat,405,566.71
1,6645,Winter,Flat,7959,6214.22
5,4610,Rainy,Flat,5490,1929.05
4,3510,Winter,House,1226,1459.45
8,5970,Winter,Flat,3073,3072.92
5,11360,Summer,House,3644,10210.86
1,11460,Winter,House,661,1235.08
7,1530,Summer,Flat,8980,2430.47
3,7440,Rainy,Flat,2976,5147.89
4,3030,Winter,Flat,4980,1963.56
5,3390,Rainy,Flat,6469,3905.7
7,10850,Rainy,House,8084,18710.38
4,26040,Summer,Flat,6060,45237.48
7,7865,Rainy,House,4741,10831.86
8,4300,Winter,House,2132,3756.08
1,12130,Rainy,House,8640,17199.49
5,13545,Winter,Flat,2434,4638.08
5,4830,Summer,Flat,3238,3277.05
8,27000,Summer,Flat,952,3948.92
8,15320,Winter,Flat,7122,11041.68
5,25330,Summer,House,2150,11161.39
2,24045,Winter,House,2929,15749.14
7,17000,Rainy,House,5013,22496.18
4,10590,Rainy,House,995,2309.91
1,18680,Summer,Flat,7586,33873.3
5,7500,Rainy,Flat,4325,5318.42
6,10340,Summer,Flat,4044,8440.42
8,8280,Winter,Flat,6952,9456.05
2,17000,Rainy,Flat,5735,22281.58
5,11815,Winter,Flat,627,1168.23
4,7005,Summer,Flat,7065,10793.93
1,20645,Summer,House,4177,26184.94
5,11830,Winter,House,8229,10442.94
2,10090,Summer,Flat,3653,6501.97
1,6360,Rainy,House,2799,5299.73
8,10860,Summer,Flat,1077,1922.77
3,8200,Winter,House,5231,7079.34
8,23945,Rainy,Flat,9135,34591.54
1,11825,Winter,House,5161,9012.88
4,7010,Rainy,Flat,3163,2804.78
8,14690,Rainy,Flat,3532,13819.46
2,5960,Summer,House,1494,3783.3
1,15005,Summer,Flat,3254,7718.68
1,16860,Summer,House,6416,29037.98
6,2020,Rainy,House,8723,3048.42
1,3500,Summer,House,8113,11190.66
5,4160,Summer,House,7572,10401.91
7,17550,Summer,House,8549,25361.94
1,4130,Rainy,Flat,4372,4290.66
6,5565,Summer,Flat,7285,7264.85
7,13200,Summer,Flat,8477,11861.38
7,5410,Rainy,Flat,3166,3071.85
8,15100,Summer,House,7073,25066.68
2,24950,Winter,Flat,9424,34622.45
1,11240,Rainy,House,9541,26582.6
5,9260,Winter,Flat,8557,7634.02
3,4080,Winter,House,9142,3724.7
4,15650,Rainy,House,7159,11315.58
1,1170,Summer,Flat,7604,1767.45
8,3075,Summer,House,7186,8112.84
4,2960,Summer,Flat,6203,2526.59
1,24760,Summer,House,7683,53430.27
2,17140,Summer,House,4101,21146.41
5,24220,Winter,Flat,6968,10515.04
2,4935,Winter,Flat,6641,882.98
2,8200,Summer,Flat,1334,2040.5
2,17185,Summer,Flat,9691,26760.51
7,14045,Winter,House,9199,20221.71
1,12345,Winter,Flat,3936,5508.18
3,25460,Summer,House,6386,65471.53
8,2795,Rainy,House,7804,3250.26
6,1600,Rainy,Flat,2538,562.95
7,9560,Summer,Flat,8362,23887.42
3,15250,Summer,Flat,8714,31024.5
1,5795,Rainy,House,5124,3156.03
4,15750,Summer,House,6216,36159.89
3,24150,Summer,Flat,4442,24761.23
6,5210,Rainy,House,2493,4054.26
3,10605,Winter,House,8502,15817.84
6,12660,Summer,Flat,3369,13521.7
2,19165,Rainy,House,4552,15648.78
6,11215,Rainy,Flat,9716,18171.74
4,5100,Winter,Flat,3090,2421.92
7,17080,Winter,Flat,5048,5194.67
4,4660,Summer,House,3639,3032.78
7,1790,Summer,House,7671,2418.77
3,3390,Winter,House,4386,1677.02
7,17545,Rainy,Flat,8902,17278.14
1,15360,Summer,Flat,1174,3611.64
6,16620,Rainy,House,1056,8341.0
8,17990,Summer,House,6054,41507.63
6,645,Rainy,House,2549,446.34
4,9980,Winter,Flat,6494,12828.36
4,17420,Summer,House,4973,11927.61
4,10770,Winter,House,4888,3187.77
7,1405,Winter,Flat,4780,1321.41
3,13050,Summer,Flat,5491,9789.55
3,16560,Summer,House,3979,12887.49
6,24500,Winter,House,4430,15029.11
2,8890,Rainy,House,6992,15005.69
2,9015,Summer,House,8583,25269.0
4,17160,Rainy,Flat,808,3291.69
5,15990,Rainy,House,1582,3797.54
8,17620,Summer,House,3458,9829.19
6,11890,Winter,Flat,766,674.21
2,5380,Rainy,Flat,6480,1922.1
6,6360,Rainy,House,9099,19912.42
5,20140,Rainy,House,7498,40774.3
5,11710,Rainy,Flat,3920,1944.34
3,7785,Rainy,Flat,7973,7935.71
3,14520,Summer,Flat,3945,9772.91
7,14750,Rainy,Flat,595,2587.71
7,33060,Rainy,House,983,4256.3
5,7345,Rainy,House,3781,7949.12
4,11270,Winter,House,8675,13390.93
2,10700,Summer,House,5763,5285.57
2,2780,Winter,Flat,6829,2747.08
8,17280,Winter,Flat,1970,1307.9
7,6505,Summer,House,2579,2964.53
6,12270,Summer,House,4589,10147.5
6,6735,Winter,Flat,1884,1380.88
6,18875,Winter,Flat,4660,9382.13
2,9665,Rainy,House,2409,2917.67
1,3680,Winter,Flat,1892,1395.4
2,19010,Winter,Flat,7757,26000.28
3,8980,Winter,House,3159,5350.9
8,8780,Winter,House,5525,6531.15
5,14280,Winter,Flat,1558,3453.37
5,9885,Winter,Flat,8812,8847.24
5,10100,Rainy,Flat,7278,9790.47
6,25400,Winter,House,6852,27431.97
5,7730,Winter,House,3508,4206.84
6,5840,Summer,House,8226,10901.84
6,12905,Summer,House,1832,3332.04
8,8010,Winter,House,7597,15244.39
1,6605,Rainy,Flat,1732,2398.44
7,12660,Rainy,House,2964,10893.27
6,23710,Rainy,House,7523,53916.28
7,8860,Rainy,Flat,7424,7034.92
3,4780,Summer,Flat,2581,2830.1
5,7775,Rainy,Flat,8111,12142.2
3,10900,Winter,House,2405,4922.24
7,10365,Rainy,Flat,5669,11702.94
1,9270,Winter,Flat,1299,1182.98
2,6530,Rainy,Flat,2965,1667.28
5,20710,Rainy,Flat,6967,30992.66
8,9860,Winter,House,2450,4587.4
7,10720,Summer,House,3550,10020.1
1,11280,Rainy,Flat,8014,13915.87
1,4480,Rainy,Flat,9463,13799.05
5,16760,Winter,Flat,7936,20215.67
6,8760,Summer,House,4708,12676.79
8,2720,Summer,Flat,2535,758.7
2,15160,Rainy,House,6698,25016.01
1,3080,Winter,Flat,4468,1537.92
1,13000,Rainy,House,1219,860.31
4,5430,Rainy,House,4507,5156.69
6,5340,Summer,Flat,1832,2521.68
5,24095,Summer,House,1554,5660.79
6,6925,Rainy,Flat,3472,3658.82
1,18060,Winter,Flat,6995,15709.54
5,1910,Winter,Flat,7596,2563.58
3,8620,Rainy,House,6795,13873.32
5,6610,Winter,House,2231,2578.57
6,10290,Winter,Flat,5144,11792.59
6,9675,Winter,Flat,819,1143.51
6,5990,Rainy,Flat,7745,5088.78
7,10750,Summer,House,1738,4632.68
2,22200,Rainy,Flat,3617,10939.99
3,26470,Winter,Flat,3057,12148.36
7,11300,Summer,Flat,6047,12904.01
6,6860,Summer,Flat,6484,11983.11
6,5405,Winter,Flat,3898,3205.5
6,6305,Rainy,Flat,5399,5379.43
3,28820,Summer,Flat,1480,11040.47
4,7985,Rainy,Flat,5638,8028.5
8,8540,Summer,Flat,8775,11500.94
8,14315,Summer,Flat,2782,2934.66
7,7060,Winter,House,1847,3563.77
2,11830,Winter,Flat,819,1152.1
2,2890,Rainy,House,9506,5740.91
6,6905,Summer,House,3172,6537.66
8,7000,Rainy,House,5519,5971.73
1,2605,Rainy,Flat,1658,381.28
8,14705,Rainy,House,9006,35679.88
4,5570,Rainy,House,6564,11304.49
3,10855,Summer,Flat,4816,11560.11
1,10400,Summer,House,2779,11198.98
2,10240,Rainy,House,2690,6360.71
3,6270,Winter,Flat,6925,6171.91
8,2120,Winter,House,6824,1874.88
1,19885,Rainy,Flat,8020,11662.57
5,10190,Rainy,House,7652,19115.68
5,3430,Rainy,Flat,8937,5315.48
4,15200,Summer,Flat,2533,12606.54
3,3580,Winter,Flat,2633,1153.66
6,13780,Summer,Flat,8003,22077.58
3,8500,Winter,House,6743,14017.39
5,7245,Winter,House,2743,2006.02
8,14420,Winter,Flat,3510,8429.2
3,495,Winter,House,8311,850.98
1,3030,Rainy,House,4383,2820.59
4,13150,Rainy,House,6573,17161.66
6,28360,Winter,House,9588,40045.4
6,9840,Rainy,House,7810,22816.59
6,11740,Winter,Flat,2781,5704.58
1,9490,Winter,Flat,9076,4029.06
4,9260,Winter,Flat,1041,1968.62
7,7090,Winter,House,3413,5199.83
8,13380,Summer,Flat,7725,28730.46
4,7930,Summer,Flat,9995,10241.8
3,4480,Summer,House,9093,11760.74
8,16190,Summer,House,2649,14535.09
3,5840,Rainy,House,6305,8259.19
3,15900,Rainy,House,9341,40526.79
5,23470,Winter,House,6711,26799.91
4,12300,Rainy,Flat,8357,21619.37
5,9165,Summer,House,7027,5296.34
8,13935,Rainy,Flat,1581,3454.91
6,15700,Summer,House,8709,24641.66
1,5790,Winter,Flat,1088,422.0
2,11900,Winter,House,8771,19269.46
4,910,Winter,Flat,6952,225.16
1,10610,Winter,House,2485,6352.95
4,5360,Summer,House,8123,8731.16
2,12500,Winter,Flat,4079,5186.65
7,11840,Winter,Flat,2449,4262.97
5,12240,Summer,Flat,7864,21021.1
4,14080,Rainy,Flat,6844,30246.0
6,5825,Rainy,Flat,5681,7384.45
6,6935,Summer,House,5516,4280.28
1,8940,Winter,Flat,8811,18385.18
6,24700,Winter,Flat,3386,7620.67
7,10365,Winter,Flat,3412,2987.99
8,10490,Winter,Flat,1286,3111.72
3,15770,Rainy,House,1096,1792.92
4,12825,Summer,House,2821,10102.96
1,6640,Winter,Flat,8471,6104.76
4,14640,Summer,Flat,6913,12899.62
4,5880,Rainy,Flat,1156,2029.43
5,25430,Summer,House,4982,32978.09
7,6045,Winter,Flat,2719,2866.13
8,3370,Summer,House,9374,7488.54
6,18140,Summer,House,5080,20556.97
7,7970,Rainy,House,5718,13022.15
3,18975,Winter,House,5452,17822.29
3,11860,Summer,House,2613,7948.98
2,22440,Winter,Flat,983,4872.35
8,3430,Summer,House,7884,12499.3
3,19360,Winter,Flat,7384,23555.65
5,4230,Rainy,Flat,8438,4336.8
5,5090,Winter,Flat,7715,4111.8
6,6500,Rainy,House,911,1275.93
2,2500,Summer,House,7237,4652.1
1,9390,Rainy,House,8095,20021.63
4,11360,Winter,House,4127,11704.19
7,7925,Summer,Flat,6411,13622.77
2,6305,Rainy,House,3595,4040.46
2,14700,Winter,House,6825,20256.24
1,12890,Winter,Flat,5467,13893.53
7,760,Rainy,House,5453,803.83
5,8950,Rainy,House,7396,17903.97
8,7500,Winter,Flat,3770,3197.7
6,7890,Winter,House,5007,5930.62
2,22090,Summer,Flat,4994,26862.73
8,3090,Summer,Flat,7288,4425.54
5,18825,Summer,House,8003,52795.49
8,4080,Summer,Flat,8756,5833.02
6,15975,Summer,Flat,575,1159.25
5,16250,Summer,Flat,3071,5551.07
3,16480,Rainy,House,4624,14430.07
5,20180,Rainy,Flat,8800,27539.56
1,6815,Winter,Flat,1121,995.16
3,4165,Rainy,House,3048,3328.32
8,9750,Summer,Flat,5121,12807.06
7,19750,Winter,Flat,9326,22754.42
3,17250,Summer,House,969,7148.78
1,15600,Rainy,House,9567,30168.97
6,5100,Rainy,House,6107,6278.24
6,4470,Summer,Flat,7482,11904.97
4,4575,Summer,House,3770,6812.4
7,6210,Winter,Flat,2401,2500.99
6,2825,Winter,Flat,9230,5356.29
1,11820,Summer,Flat,2165,4300.06
1,5220,Rainy,Flat,8880,1607.21
8,19850,Winter,Flat,9063,31118.51
8,5100,Winter,House,7660,7203.59
7,17100,Summer,Flat,2027,8735.37
4,6980,Winter,Flat,5288,7802.13
1,9940,Winter,Flat,1905,2601.87
3,6360,Winter,Flat,707,519.97
3,2255,Rainy,Flat,7136,4125.73
3,10245,Summer,House,6140,20086.48
1,24500,Rainy,Flat,3180,12808.75
7,18940,Rainy,Flat,9808,25151.87
4,42700,Rainy,House,1084,11089.87
